Easting,Northing,Depth (Proc),Primary Depth,Secondary Depth
146333.415,6834636.287,7.470,11.971,11.924
146333.449,6834636.149,7.476,11.981,11.921
146333.490,6834635.998,7.482,11.991,11.959
146333.520,6834635.867,7.506,12.019,11.948
146333.549,6834635.730,7.502,12.017,11.963
146333.579,6834635.593,7.504,12.023,11.974
146333.606,6834635.469,7.508,12.030,11.991
146333.634,6834635.319,7.518,12.042,12.030
146333.653,6834635.202,7.528,12.053,12.013
146333.671,6834635.079,7.538,12.065,12.019
146333.689,6834634.962,7.548,12.074,12.021
146333.705,6834634.852,7.545,12.070,12.007
146333.721,6834634.754,7.553,12.077,11.998
146333.744,6834634.643,7.550,12.070,11.991
146333.779,6834634.512,7.556,12.070,11.986
146333.811,6834634.407,7.563,12.073,11.981
146333.852,6834634.294,7.577,12.078,11.981
146333.900,6834634.174,7.578,12.074,12.000
146333.948,6834634.055,7.579,12.065,11.985
146334.020,6834633.913,7.568,12.042,11.994
146334.096,6834633.772,7.573,12.039,11.982
146334.164,6834633.631,7.573,12.027,11.968
146334.240,6834633.496,7.581,12.025,11.968
146334.328,6834633.340,7.582,12.014,11.960
146334.408,6834633.198,7.577,11.997,11.903
146334.488,6834633.056,7.576,11.988,11.892
146334.572,6834632.908,7.583,11.986,11.885
146334.652,6834632.759,7.595,11.989,11.883
146334.746,6834632.584,7.595,11.983,11.886
146334.817,6834632.430,7.584,11.968,11.887
146334.883,6834632.277,7.583,11.964,11.893
146334.945,6834632.124,7.596,11.976,11.909
146334.995,6834631.972,7.600,11.980,11.878
146335.041,6834631.782,7.599,11.981,11.898
146335.073,6834631.632,7.588,11.974,11.892
146335.093,6834631.476,7.576,11.968,11.935
146335.105,6834631.334,7.571,11.968,11.889
146335.116,6834631.186,7.586,11.991,11.889
146335.119,6834631.039,7.577,11.990,11.950
146335.126,6834630.885,7.565,11.989,11.906
146335.126,6834630.757,7.553,11.989,11.920
146335.136,6834630.634,7.565,12.009,11.928
146335.146,6834630.518,7.570,12.027,11.932
146335.170,6834630.362,7.558,12.029,11.941
146335.194,6834630.258,7.545,12.024,11.939
146335.222,6834630.153,7.533,12.023,11.937
146335.264,6834630.053,7.527,12.025,11.964
146335.310,6834629.959,7.523,12.028,11.955
146335.373,6834629.850,7.523,12.036,11.957
146335.432,6834629.755,7.513,12.030,11.967
146335.503,6834629.653,7.510,12.032,11.962
146335.587,6834629.549,7.508,12.033,11.963
146335.656,6834629.465,7.509,12.036,11.961
146335.732,6834629.375,7.508,12.036,11.964
146335.810,6834629.291,7.499,12.027,11.970
146335.881,6834629.194,7.502,12.029,11.942
146335.969,6834629.090,7.502,12.027,11.937
146336.045,6834628.993,7.506,12.028,11.935
146336.121,6834628.896,7.506,12.025,11.930
146336.188,6834628.794,7.488,12.004,11.931
146336.255,6834628.692,7.489,12.001,11.923
146336.318,6834628.583,7.468,11.976,11.935
146336.386,6834628.449,7.454,11.956,11.882
146336.438,6834628.329,7.443,11.940,11.870
146336.487,6834628.209,7.445,11.935,11.861
146336.525,6834628.071,7.448,11.933,11.862
146336.563,6834627.933,7.440,11.919,11.850
146336.596,6834627.789,7.425,11.896,11.838
146336.635,6834627.619,7.421,11.885,11.826
146336.667,6834627.463,7.421,11.877,11.818
146336.703,6834627.299,7.402,11.850,11.798
146336.743,6834627.142,7.397,11.839,11.788
146336.787,6834626.978,7.396,11.832,11.780
146336.836,6834626.820,7.397,11.828,11.780
146336.895,6834626.629,7.400,11.825,11.772
146336.949,6834626.483,7.405,11.826,11.780
146337.011,6834626.330,7.421,11.839,11.768
146337.078,6834626.183,7.422,11.837,11.768
146337.162,6834625.989,7.402,11.814,11.768
146337.229,6834625.848,7.429,11.839,11.769
146337.302,6834625.713,7.427,11.837,11.764
146337.366,6834625.579,7.418,11.828,11.736
146337.445,6834625.425,7.424,11.834,11.736
146337.509,6834625.297,7.416,11.828,11.744
146337.570,6834625.170,7.429,11.843,11.742
146337.626,6834625.043,7.427,11.843,11.750
146337.686,6834624.916,7.402,11.822,11.757
146337.743,6834624.795,7.395,11.818,11.783
146337.806,6834624.648,7.397,11.826,11.783
146337.855,6834624.535,7.412,11.845,11.785
146337.902,6834624.409,7.406,11.846,11.790
146337.950,6834624.283,7.394,11.842,11.790
146337.998,6834624.163,7.390,11.844,11.799
146338.053,6834624.023,7.393,11.855,11.811
146338.102,6834623.904,7.404,11.874,11.810
146338.154,6834623.784,7.404,11.880,11.829
146338.207,6834623.670,7.399,11.883,11.829
146338.269,6834623.562,7.397,11.886,11.833
146338.339,6834623.446,7.399,11.893,11.842
146338.402,6834623.344,7.409,11.907,11.844
146338.474,6834623.254,7.417,11.916,11.855
146338.550,6834623.157,7.419,11.919,11.862
146338.654,6834623.039,7.404,11.904,11.872
146338.736,6834622.954,7.405,11.903,11.870
146338.821,6834622.869,7.414,11.909,11.873
146338.898,6834622.779,7.423,11.915,11.881
146338.983,6834622.681,7.430,11.920,11.888
146339.078,6834622.563,7.443,11.929,11.873
146339.162,6834622.459,7.462,11.945,11.883
146339.241,6834622.350,7.465,11.944,11.865
146339.315,6834622.234,7.460,11.937,11.855
146339.385,6834622.118,7.455,11.930,11.853
146339.458,6834621.990,7.465,11.937,11.855
146339.530,6834621.849,7.482,11.952,11.858
146339.594,6834621.721,7.472,11.941,11.857
146339.655,6834621.594,7.470,11.937,11.851
146339.716,6834621.473,7.468,11.934,11.851
146339.776,6834621.346,7.471,11.936,11.857
146339.841,6834621.218,7.481,11.945,11.894
146339.902,6834621.097,7.498,11.961,11.885
146339.955,6834620.989,7.486,11.948,11.889
146340.013,6834620.882,7.506,11.968,11.887
146340.081,6834620.747,7.504,11.965,11.887
146340.135,6834620.640,7.489,11.949,11.912
146340.185,6834620.539,7.494,11.954,11.885
146340.240,6834620.444,7.538,11.997,11.881
146340.305,6834620.323,7.503,11.961,11.880
146340.360,6834620.222,7.487,11.943,11.873
146340.418,6834620.114,7.491,11.945,11.873
146340.475,6834620.006,7.510,11.962,11.887
146340.536,6834619.885,7.495,11.945,11.874
146340.597,6834619.764,7.495,11.942,11.867
146340.676,6834619.609,7.496,11.939,11.869
146340.740,6834619.475,7.503,11.943,11.858
146340.808,6834619.335,7.503,11.940,11.857
146340.883,6834619.187,7.513,11.948,11.860
146340.959,6834619.039,7.508,11.942,11.857
146341.038,6834618.884,7.498,11.930,11.864
146341.118,6834618.736,7.502,11.935,11.849
146341.207,6834618.561,7.523,11.958,11.839
146341.282,6834618.407,7.508,11.944,11.841
146341.358,6834618.265,7.506,11.945,11.846
146341.439,6834618.129,7.496,11.938,11.846
146341.512,6834618.001,7.503,11.949,11.849
146341.589,6834617.872,7.492,11.942,11.862
146341.664,6834617.756,7.484,11.937,11.864
146341.754,6834617.633,7.481,11.939,11.872
146341.834,6834617.535,7.479,11.940,11.883
146341.911,6834617.445,7.526,11.991,11.915
146341.988,6834617.354,7.487,11.956,11.873
146342.061,6834617.271,7.480,11.952,11.879
146342.154,6834617.172,7.491,11.967,11.866
146342.232,6834617.095,7.461,11.941,11.861
146342.309,6834617.017,7.463,11.945,11.875
146342.382,6834616.927,7.461,11.946,11.855
146342.464,6834616.855,7.457,11.944,11.863
146342.548,6834616.745,7.463,11.952,11.859
146406.659,6834634.701,6.508,10.941,10.884
146406.619,6834634.775,6.506,10.944,10.890
146406.578,6834634.830,6.501,10.945,10.905
146406.536,6834634.885,6.502,10.955,10.909
146406.509,6834634.920,6.510,10.967,10.920
146406.481,6834634.935,6.512,10.977,10.923
146406.453,6834634.957,6.513,10.984,10.927
146406.428,6834634.959,6.517,10.992,10.945
146406.408,6834634.974,6.532,11.014,10.949
146406.375,6834634.983,6.547,11.035,10.965
146406.343,6834635.006,6.571,11.064,10.965
146406.290,6834635.036,6.540,11.038,10.974
146406.243,6834635.079,6.553,11.054,10.982
146406.184,6834635.123,6.536,11.037,10.980
146406.117,6834635.181,6.539,11.039,10.995
146406.042,6834635.245,6.541,11.039,10.991
146405.948,6834635.338,6.568,11.060,10.987
146405.855,6834635.430,6.553,11.040,10.985
146405.766,6834635.528,6.556,11.038,10.986
146405.670,6834635.639,6.557,11.032,10.986
146405.574,6834635.751,6.554,11.024,10.976
146405.484,6834635.874,6.555,11.020,10.978
146405.377,6834636.012,6.559,11.021,10.976
146405.291,6834636.136,6.561,11.022,10.980
146405.205,6834636.259,6.563,11.024,10.985
146405.135,6834636.374,6.565,11.028,10.983
146405.053,6834636.497,6.564,11.030,10.986
146404.998,6834636.599,6.561,11.031,11.007
146404.943,6834636.687,6.563,11.036,11.001
146404.904,6834636.767,6.569,11.047,11.008
146404.864,6834636.842,6.576,11.057,11.005
146404.837,6834636.915,6.578,11.063,11.017
146404.811,6834636.962,6.587,11.075,11.014
146404.792,6834637.028,6.581,11.071,11.027
146404.788,6834637.073,6.585,11.076,11.020
146404.775,6834637.112,6.596,11.087,11.016
146404.770,6834637.158,6.595,11.086,11.023
146404.759,6834637.216,6.590,11.078,11.024
146404.748,6834637.281,6.593,11.078,11.008
146404.729,6834637.353,6.626,11.108,11.012
146404.703,6834637.433,6.595,11.069,10.997
146404.665,6834637.526,6.576,11.042,11.022
146404.623,6834637.626,6.578,11.035,10.976
146404.554,6834637.754,6.587,11.030,10.969
146404.485,6834637.876,6.598,11.031,10.963
146404.403,6834638.005,6.606,11.025,10.961
146404.317,6834638.128,6.621,11.027,10.934
146404.204,6834638.286,6.617,11.012,10.931
146404.102,6834638.424,6.604,10.988,10.926
146403.987,6834638.556,6.606,10.983,10.919
146403.872,6834638.689,6.605,10.977,10.925
146403.756,6834638.815,6.609,10.978,10.923
146403.632,6834638.942,6.617,10.986,10.925
146403.491,6834639.077,6.626,10.998,10.938
146403.377,6834639.177,6.638,11.015,10.950
146403.263,6834639.278,6.611,10.994,10.974
146403.155,6834639.352,6.608,10.999,10.968
146403.064,6834639.425,6.621,11.020,10.962
146402.962,6834639.479,6.630,11.039,10.973
146402.889,6834639.518,6.623,11.043,10.979
146402.824,6834639.550,6.645,11.071,10.986
146402.780,6834639.573,6.644,11.079,10.995
146402.738,6834639.584,6.636,11.078,11.012
146402.710,6834639.599,6.633,11.082,11.007
146402.689,6834639.607,6.644,11.099,11.010
146402.687,6834639.627,6.653,11.113,11.023
146402.685,6834639.653,6.660,11.125,11.017
146402.688,6834639.684,6.716,11.184,11.023
146402.696,6834639.728,6.740,11.210,11.023
146402.690,6834639.799,6.714,11.184,11.019
146402.676,6834639.871,6.650,11.118,11.018
146402.658,6834639.949,6.670,11.134,11.028
146402.632,6834640.041,6.677,11.135,11.008
146402.595,6834640.141,6.637,11.088,11.017
146402.542,6834640.261,6.645,11.087,11.000
146402.488,6834640.362,6.647,11.079,10.990
146402.423,6834640.484,6.649,11.075,10.984
146402.362,6834640.604,6.744,11.162,10.989
146402.280,6834640.727,6.650,11.062,10.971
146402.198,6834640.850,6.634,11.041,10.971
146402.095,6834640.982,6.639,11.040,10.969
146402.009,6834641.105,6.652,11.052,10.981
146401.921,6834641.209,6.678,11.077,10.980
146401.842,6834641.319,6.671,11.070,10.988
146401.753,6834641.417,6.676,11.076,10.993
146401.666,6834641.528,6.733,11.137,11.001
146401.597,6834641.611,6.731,11.137,11.000
146401.528,6834641.695,6.686,11.096,11.003
146401.476,6834641.776,6.674,11.089,11.027
146401.412,6834641.859,6.685,11.104,11.027
146401.372,6834641.933,6.685,11.109,11.039
146401.335,6834642.001,6.746,11.175,11.046
146401.300,6834642.074,6.750,11.184,11.061
146401.272,6834642.141,6.722,11.162,11.070
146401.239,6834642.240,6.710,11.156,11.081
146401.213,6834642.326,6.721,11.170,11.094
146401.191,6834642.411,6.730,11.184,11.102
146401.167,6834642.516,6.726,11.182,11.107
146401.135,6834642.628,6.713,11.174,11.110
146401.101,6834642.759,6.711,11.174,11.128
146401.060,6834642.871,6.710,11.174,11.147
146401.020,6834642.990,6.711,11.178,11.142
146400.969,6834643.123,6.717,11.184,11.113
146400.907,6834643.276,6.734,11.203,11.121
146400.861,6834643.415,6.729,11.202,11.145
146400.795,6834643.575,6.739,11.213,11.148
146400.728,6834643.728,6.751,11.228,11.143
146400.681,6834643.854,6.747,11.228,11.168
146400.620,6834643.981,6.743,11.227,11.176
146400.576,6834644.101,6.734,11.222,11.174
146400.523,6834644.215,6.740,11.232,11.191
146400.471,6834644.335,6.760,11.255,11.204
146400.436,6834644.421,6.762,11.260,11.213
146400.390,6834644.515,6.765,11.264,11.251
146400.350,6834644.589,6.757,11.257,11.215
146400.310,6834644.657,6.765,11.264,11.217
146400.270,6834644.731,6.773,11.271,11.219
146400.237,6834644.786,6.768,11.263,11.224
146400.199,6834644.840,6.764,11.256,11.209
146400.167,6834644.901,6.763,11.251,11.213
146400.126,6834644.969,6.765,11.248,11.201
146400.090,6834645.036,6.761,11.239,11.197
146400.035,6834645.131,6.761,11.229,11.189
146399.988,6834645.219,6.768,11.226,11.173
146399.932,6834645.307,6.772,11.224,11.173
146399.878,6834645.408,6.787,11.226,11.167
146399.807,6834645.517,6.767,11.196,11.155
146399.727,6834645.659,6.766,11.183,11.139
146399.655,6834645.794,6.782,11.186,11.130
146399.578,6834645.923,6.772,11.167,11.112
146399.497,6834646.065,6.773,11.158,11.107
146399.416,6834646.201,6.780,11.155,11.104
146399.336,6834646.336,6.764,11.134,11.094
146399.252,6834646.485,6.764,11.128,11.083
146399.157,6834646.654,6.768,11.128,11.076
146399.080,6834646.783,6.777,11.135,11.081
146399.002,6834646.912,6.773,11.132,11.086
146398.922,6834647.047,6.769,11.130,11.080
146398.852,6834647.169,6.783,11.147,11.091
146398.794,6834647.271,6.778,11.146,11.083
146398.735,6834647.366,6.766,11.139,11.090
146398.680,6834647.461,6.758,11.136,11.097
146398.631,6834647.529,6.756,11.139,11.106
146398.587,6834647.610,6.760,11.149,11.110
146398.547,6834647.684,6.765,11.160,11.117
146398.515,6834647.745,6.766,11.166,11.125
146398.494,6834647.798,6.765,11.171,11.126
146398.479,6834647.857,6.768,11.178,11.131
146398.475,6834647.909,6.797,11.211,11.135
146398.471,6834647.960,6.790,11.210,11.136
146398.477,6834648.024,6.777,11.200,11.145
146398.483,6834648.081,6.774,11.200,11.134
146398.489,6834648.144,6.770,11.198,11.135
146398.489,6834648.195,6.771,11.200,11.133
146398.485,6834648.279,6.768,11.196,11.132
146398.470,6834648.351,6.764,11.190,11.132
146398.451,6834648.423,6.765,11.188,11.129
146398.421,6834648.509,6.768,11.186,11.140
146398.383,6834648.602,6.803,11.218,11.117
146398.322,6834648.717,6.768,11.175,11.114
146398.267,6834648.818,6.771,11.172,11.106
146398.201,6834648.926,6.765,11.161,11.108
146398.127,6834649.042,6.767,11.158,11.096
146398.056,6834649.151,6.776,11.163,11.101
146397.970,6834649.275,6.761,11.145,11.099
146397.853,6834649.433,6.763,11.147,11.095
146397.761,6834649.544,6.766,11.150,11.099
146397.661,6834649.656,6.763,11.150,11.117
146397.522,6834649.803,6.766,11.160,11.111
146397.412,6834649.903,6.779,11.178,11.112
146397.302,6834650.003,6.763,11.171,11.118
146397.156,6834650.126,6.752,11.174,11.137
146397.053,6834650.206,6.749,11.181,11.153
146396.950,6834650.286,6.754,11.197,11.146
146396.843,6834650.373,6.756,11.215,11.163
146396.756,6834650.446,6.758,11.226,11.172
146396.677,6834650.517,6.751,11.231,11.187
146396.608,6834650.594,6.755,11.246,11.196
146396.551,6834650.670,6.753,11.253,11.213
146396.507,6834650.738,6.753,11.263,11.222
146396.464,6834650.832,6.755,11.273,11.230
146396.439,6834650.924,6.749,11.273,11.231
146396.426,6834651.014,6.749,11.278,11.240
146396.414,6834651.111,6.756,11.286,11.244
146396.411,6834651.214,6.755,11.286,11.244
146396.411,6834651.342,6.764,11.293,11.258
146396.417,6834651.450,6.772,11.299,11.240
146396.424,6834651.577,6.782,11.303,11.247
146396.429,6834651.711,6.781,11.298,11.229
146396.432,6834651.839,6.791,11.301,11.233
146396.442,6834651.985,6.778,11.281,11.216
146396.446,6834652.164,6.777,11.271,11.208
146396.448,6834652.317,6.779,11.264,11.206
146396.441,6834652.471,6.777,11.255,11.205
146396.435,6834652.626,6.780,11.250,11.198
146396.420,6834652.787,6.786,11.248,11.193
146396.406,6834652.948,6.776,11.233,11.197
146396.376,6834653.130,6.777,11.227,11.188
146396.344,6834653.287,6.781,11.225,11.188
146396.303,6834653.438,6.787,11.227,11.184
146396.257,6834653.583,6.789,11.225,11.182
146396.202,6834653.722,6.789,11.222,11.175
146396.143,6834653.856,6.789,11.220,11.171
146396.071,6834654.004,6.797,11.225,11.168
146396.000,6834654.145,6.827,11.254,11.177
146395.918,6834654.274,6.826,11.252,11.175
146395.852,6834654.383,6.812,11.238,11.177
146395.788,6834654.478,6.826,11.252,11.188
146395.724,6834654.568,6.802,11.229,11.186
146395.649,6834654.671,6.796,11.225,11.192
146395.593,6834654.753,6.800,11.229,11.189
146395.541,6834654.834,6.807,11.238,11.203
146395.498,6834654.922,6.803,11.235,11.192
146395.467,6834654.995,6.802,11.236,11.201
146395.445,6834655.080,6.806,11.241,11.207
146395.417,6834655.192,6.817,11.254,11.205
146395.408,6834655.276,6.815,11.252,11.205
146395.401,6834655.379,6.811,11.248,11.206
146395.392,6834655.469,6.810,11.247,11.207
146395.385,6834655.566,6.821,11.258,11.208
146395.377,6834655.663,6.832,11.268,11.208
146395.369,6834655.766,6.822,11.257,11.211
146395.354,6834655.869,6.826,11.260,11.205
146395.334,6834655.974,6.830,11.263,11.212
146395.303,6834656.098,6.835,11.266,11.249
146395.272,6834656.216,6.839,11.270,11.223
146395.240,6834656.328,6.827,11.258,11.331
146395.194,6834656.428,6.839,11.269,11.215
146395.153,6834656.541,6.824,11.255,11.223
146395.101,6834656.667,6.811,11.244,11.225
146395.055,6834656.761,6.806,11.241,11.241
146395.013,6834656.855,6.828,11.264,11.235
146394.975,6834656.948,6.801,11.239,11.223
146394.937,6834657.041,6.796,11.237,11.122
146394.907,6834657.127,6.794,11.237,11.124
146394.879,6834657.194,6.796,11.241,11.129
146394.859,6834657.260,6.814,11.261,11.235
146394.840,6834657.319,6.832,11.280,11.244
146394.830,6834657.397,6.820,11.269,11.229
146394.827,6834657.455,6.811,11.261,11.155
146394.824,6834657.513,6.832,11.282,11.160
146394.817,6834657.577,6.824,11.274,11.170
146394.810,6834657.636,6.843,11.292,11.182
146394.793,6834657.727,6.842,11.290,11.181
146394.771,6834657.806,6.868,11.314,11.182
146394.741,6834657.892,6.834,11.276,11.172
146394.707,6834657.991,6.835,11.273,11.158
146394.659,6834658.104,6.832,11.264,11.155
146394.610,6834658.218,6.831,11.256,11.145
146394.540,6834658.378,6.834,11.251,11.147
146394.477,6834658.524,6.835,11.243,11.147
146394.406,6834658.678,6.860,11.260,11.143
146394.328,6834658.846,6.846,11.241,11.144
146394.252,6834659.026,6.850,11.240,11.156
146394.151,6834659.266,6.835,11.223,11.166
146394.071,6834659.459,6.831,11.221,11.192
146393.996,6834659.658,6.825,11.220,11.185
146393.911,6834659.883,6.820,11.224,11.154
146393.840,6834660.076,6.830,11.243,11.163
146393.773,6834660.261,6.842,11.270,11.209
146393.709,6834660.440,6.864,11.305,11.182
146393.639,6834660.606,7.111,11.570,11.193
146393.570,6834660.779,6.826,11.307,11.259
146393.519,6834660.906,6.817,11.312,11.217
146393.471,6834661.032,6.843,11.359,11.236
146393.432,6834661.112,6.838,11.368,11.254
146393.401,6834661.198,6.811,11.358,11.276
146393.382,6834661.264,6.802,11.368,11.318
146393.372,6834661.297,6.802,11.377,11.324
146393.375,6834661.323,6.806,11.393,11.329
146393.385,6834661.341,6.804,11.399,11.324
146393.399,6834661.352,6.802,11.404,11.350
146393.421,6834661.357,6.802,11.410,11.336
146393.439,6834661.368,6.796,11.406,11.337
146393.453,6834661.385,6.785,11.396,11.360
146393.464,6834661.410,6.775,11.385,11.327
146393.461,6834661.462,6.764,11.372,11.331
146393.453,6834661.513,6.763,11.363,11.311
146393.426,6834661.593,6.765,11.353,11.302
146393.396,6834661.679,6.761,11.337,11.286
146393.354,6834661.772,6.780,11.338,11.266
146393.305,6834661.886,6.784,11.327,11.243
146393.244,6834662.007,6.754,11.274,11.214
146393.177,6834662.154,6.741,11.240,11.192
146393.092,6834662.335,6.744,11.218,11.173
146393.010,6834662.509,6.750,11.200,11.151
146392.925,6834662.683,6.762,11.194,11.119
146392.835,6834662.864,6.765,11.178,11.090
146392.729,6834663.092,6.743,11.137,11.115
146392.637,6834663.286,6.742,11.127,11.074
146392.547,6834663.461,6.751,11.127,11.064
146392.454,6834663.649,6.759,11.131,11.054
146392.373,6834663.830,6.749,11.120,11.058
146392.299,6834663.990,6.748,11.120,11.059
146392.214,6834664.171,6.761,11.136,11.052
146392.159,6834664.311,6.735,11.114,11.048
146392.111,6834664.430,6.728,11.113,11.060
146392.079,6834664.542,6.733,11.123,11.039
146392.049,6834664.634,6.735,11.131,11.036
146392.029,6834664.732,6.727,11.130,11.037
146392.010,6834664.805,6.723,11.130,11.039
146391.999,6834664.870,6.719,11.134,11.042
146391.993,6834664.940,6.735,11.155,11.050
146391.987,6834665.018,6.767,11.195,11.055
146391.978,6834665.102,6.703,11.139,11.063
146391.970,6834665.192,6.713,11.153,11.068
146391.957,6834665.283,6.706,11.151,11.074
146391.931,6834665.413,6.705,11.156,11.084
146391.910,6834665.505,6.682,11.135,11.091
146391.881,6834665.604,6.685,11.139,11.074
146391.856,6834665.702,6.678,11.133,11.084
146391.828,6834665.801,6.661,11.116,11.075
146391.787,6834665.913,6.664,11.117,11.073
146391.755,6834666.025,6.667,11.118,11.067
146391.718,6834666.125,6.650,11.098,11.069
146391.677,6834666.231,6.680,11.125,11.065
146391.636,6834666.337,6.676,11.118,10.990
146391.594,6834666.437,6.664,11.102,11.059
146391.537,6834666.558,6.665,11.099,11.060
146391.487,6834666.658,6.665,11.096,10.990
146391.432,6834666.753,6.665,11.093,10.993
146391.369,6834666.849,6.666,11.092,10.990
146391.305,6834666.938,6.662,11.086,11.051
146391.217,6834667.042,6.665,11.088,10.994
146391.147,6834667.113,6.686,11.109,11.007
146391.081,6834667.183,6.678,11.102,11.044
146391.003,6834667.254,6.675,11.099,11.048
146390.936,6834667.312,6.675,11.101,11.050
146390.881,6834667.368,6.655,11.082,11.046
146390.823,6834667.425,6.669,11.097,11.049
146390.773,6834667.481,6.665,11.094,11.051
146390.723,6834667.543,6.661,11.089,11.052
146390.666,6834667.613,6.656,11.084,11.041
146390.622,6834667.687,6.648,11.073,11.041
146390.578,6834667.762,6.645,11.068,11.029
146390.526,6834667.850,6.644,11.064,11.012
146390.472,6834667.951,6.631,11.046,11.003
146390.415,6834668.072,6.629,11.040,10.989
146390.367,6834668.191,6.694,11.100,10.980
146390.316,6834668.324,6.608,11.008,11.000
146390.273,6834668.456,6.599,10.993,10.984
146390.227,6834668.601,6.601,10.988,10.921
146390.183,6834668.765,6.650,11.032,10.914
146390.124,6834668.950,6.603,10.979,10.903
146390.084,6834669.114,6.588,10.960,10.886
146390.036,6834669.278,6.583,10.953,10.891
146389.984,6834669.450,6.584,10.954,10.889
146389.939,6834669.607,6.583,10.954,10.895
146389.887,6834669.772,6.585,10.960,10.912
146389.827,6834669.951,6.584,10.966,10.903
146389.777,6834670.096,6.598,10.985,10.911
146389.718,6834670.236,6.578,10.974,10.924
146389.666,6834670.363,6.575,10.981,10.926
146389.606,6834670.490,6.580,10.996,10.932
146389.549,6834670.617,6.597,11.027,10.938
146389.499,6834670.718,6.591,11.032,10.959
146389.453,6834670.812,6.586,11.041,10.964
146389.410,6834670.899,6.598,11.069,11.001
146389.376,6834670.985,6.594,11.075,10.980
146389.336,6834671.059,6.593,11.089,10.995
146389.292,6834671.134,6.601,11.110,10.996
146389.256,6834671.201,6.585,11.105,10.998
146389.211,6834671.276,6.631,11.165,11.008
146389.175,6834671.337,6.594,11.136,11.002
146389.126,6834671.406,6.567,11.119,11.050
146389.089,6834671.467,6.553,11.113,11.037
146389.053,6834671.534,6.543,11.107,11.038
146389.020,6834671.588,6.547,11.114,11.058
146388.988,6834671.662,6.522,11.091,11.016
146388.960,6834671.722,6.517,11.087,11.029
146388.930,6834671.814,6.521,11.087,11.019
146388.907,6834671.887,6.513,11.075,11.017
146388.877,6834671.973,6.516,11.072,11.009
146388.842,6834672.053,6.529,11.075,10.985
146388.809,6834672.152,6.501,11.039,11.010
146388.772,6834672.252,6.505,11.029,10.973
146388.715,6834672.379,6.493,11.002,10.950
146388.663,6834672.499,6.492,10.988,10.920
146388.611,6834672.625,6.492,10.971,10.913
146388.548,6834672.766,6.488,10.954,10.902
146388.484,6834672.906,6.470,10.919,10.862
146388.403,6834673.086,6.475,10.904,10.858
146388.329,6834673.247,6.489,10.906,10.821
146388.252,6834673.421,6.481,10.884,10.825
146388.151,6834673.654,6.460,10.848,10.782
146388.073,6834673.822,6.457,10.838,10.766
146387.992,6834674.008,6.463,10.837,10.772
146387.915,6834674.182,6.456,10.828,10.761
146387.842,6834674.355,6.443,10.814,10.749
146387.763,6834674.555,6.440,10.815,10.744
146387.699,6834674.727,6.449,10.829,10.750
146387.641,6834674.880,6.453,10.842,10.763
146387.582,6834675.026,6.441,10.840,10.773
146387.529,6834675.185,6.432,10.844,10.790
146387.489,6834675.304,6.422,10.849,10.818
146387.461,6834675.409,6.422,10.862,10.819
146387.436,6834675.507,6.427,10.881,10.823
146387.426,6834675.578,6.427,10.896,10.857
146387.416,6834675.656,6.447,10.927,10.859
146387.412,6834675.701,6.439,10.931,10.849
146387.416,6834675.739,6.438,10.940,10.872
146387.414,6834675.765,6.430,10.939,10.874
146387.420,6834675.790,6.428,10.944,10.876
146387.418,6834675.809,6.425,10.946,10.873
146387.416,6834675.835,6.420,10.946,10.878
146387.411,6834675.868,6.419,10.946,10.882
146387.402,6834675.913,6.416,10.944,10.875
146387.386,6834675.966,6.438,10.964,10.892
146387.358,6834676.033,6.422,10.944,10.883
146387.327,6834676.112,6.418,10.932,10.884
146387.274,6834676.220,6.441,10.942,10.859
146387.220,6834676.327,6.446,10.938,10.851
146387.154,6834676.442,6.427,10.903,10.824
146387.083,6834676.590,6.415,10.876,10.805
146387.007,6834676.731,6.419,10.864,10.788
146386.910,6834676.920,6.429,10.856,10.742
146386.814,6834677.082,6.413,10.828,10.731
146386.724,6834677.251,6.411,10.813,10.721
146386.630,6834677.426,6.410,10.802,10.715
146386.535,6834677.595,6.407,10.794,10.736
146386.435,6834677.796,6.401,10.784,10.714
146386.343,6834677.952,6.412,10.796,10.720
146386.268,6834678.100,6.434,10.819,10.748
146386.195,6834678.235,6.412,10.802,10.757
146386.130,6834678.356,6.409,10.804,10.760
146386.061,6834678.485,6.413,10.817,10.782
146386.010,6834678.573,6.416,10.828,10.785
146385.970,6834678.640,6.421,10.839,10.797
146385.933,6834678.701,6.430,10.856,10.806
146385.906,6834678.736,6.434,10.867,10.815
146385.885,6834678.776,6.435,10.876,10.830
146385.866,6834678.810,6.438,10.886,10.834
146385.865,6834678.842,6.467,10.923,10.838
146385.856,6834678.881,6.443,10.908,10.856
146385.860,6834678.926,6.438,10.911,10.847
146385.858,6834678.990,6.450,10.930,10.855
146385.860,6834679.060,6.442,10.928,10.882
146385.846,6834679.138,6.439,10.927,10.860
146385.830,6834679.236,6.434,10.923,10.863
146385.814,6834679.340,6.442,10.930,10.855
146385.779,6834679.503,6.421,10.906,10.875
146385.749,6834679.634,6.429,10.908,10.851
146385.705,6834679.798,6.420,10.894,10.814
146385.661,6834679.968,6.423,10.891,10.810
146385.605,6834680.140,6.436,10.898,10.851
146385.540,6834680.351,6.436,10.893,10.845
146385.480,6834680.529,6.432,10.887,10.838
146385.417,6834680.714,6.434,10.887,10.844
146385.352,6834680.887,6.440,10.894,10.842
146385.288,6834681.059,6.459,10.916,10.850
